country,year,sex,age,suicides_no,population,suicides_100k_pop
Antigua and Barbuda,2004,male,5-14 years,0,8196,0.0
Antigua and Barbuda,2004,male,55-74 years,1,3665,27.285129604365622
Antigua and Barbuda,2004,male,75+ years,0,1094,0.0
Antigua and Barbuda,2005,female,15-24 years,0,7780,0.0
Antigua and Barbuda,2005,female,25-34 years,0,7327,0.0
Antigua and Barbuda,2005,female,35-54 years,0,12835,0.0
Antigua and Barbuda,2005,female,5-14 years,0,8584,0.0
Antigua and Barbuda,2005,female,55-74 years,0,4157,0.0
Antigua and Barbuda,2005,female,75+ years,0,1575,0.0
Antigua and Barbuda,2005,male,15-24 years,0,7113,0.0
Antigua and Barbuda,2005,male,25-34 years,0,6444,0.0
Antigua and Barbuda,2005,male,35-54 years,0,11778,0.0
Antigua and Barbuda,2005,male,5-14 years,0,8358,0.0
Antigua and Barbuda,2005,male,55-74 years,0,3748,0.0
Antigua and Barbuda,2005,male,75+ years,0,1110,0.0
Antigua and Barbuda,2006,female,15-24 years,0,7902,0.0
Antigua and Barbuda,2006,female,25-34 years,0,7098,0.0
Antigua and Barbuda,2006,female,35-54 years,0,13374,0.0
Antigua and Barbuda,2006,female,5-14 years,0,8571,0.0
Antigua and Barbuda,2006,female,55-74 years,0,4256,0.0
Antigua and Barbuda,2006,female,75+ years,0,1573,0.0
Antigua and Barbuda,2006,male,15-24 years,0,7239,0.0
Antigua and Barbuda,2006,male,25-34 years,0,6319,0.0
Antigua and Barbuda,2006,male,35-54 years,0,12202,0.0
Antigua and Barbuda,2006,male,5-14 years,0,8485,0.0
Antigua and Barbuda,2006,male,55-74 years,0,3847,0.0
Antigua and Barbuda,2006,male,75+ years,0,1107,0.0
Antigua and Barbuda,2007,female,15-24 years,0,8013,0.0
Antigua and Barbuda,2007,female,25-34 years,0,6962,0.0
Antigua and Barbuda,2007,female,35-54 years,0,13860,0.0
Antigua and Barbuda,2007,female,5-14 years,0,8555,0.0
Antigua and Barbuda,2007,female,55-74 years,0,4400,0.0
Antigua and Barbuda,2007,female,75+ years,0,1568,0.0
Antigua and Barbuda,2007,male,15-24 years,0,7330,0.0
Antigua and Barbuda,2007,male,25-34 years,0,6267,0.0
Antigua and Barbuda,2007,male,35-54 years,1,12530,7.980845969672784
Antigua and Barbuda,2007,male,5-14 years,0,8564,0.0
Antigua and Barbuda,2007,male,55-74 years,0,3988,0.0
Antigua and Barbuda,2007,male,75+ years,0,1094,0.0
Antigua and Barbuda,2008,female,15-24 years,0,8108,0.0
Antigua and Barbuda,2008,female,25-34 years,0,6910,0.0
Antigua and Barbuda,2008,female,35-54 years,0,14278,0.0
Antigua and Barbuda,2008,female,5-14 years,0,8537,0.0
Antigua and Barbuda,2008,female,55-74 years,0,4587,0.0
Antigua and Barbuda,2008,female,75+ years,0,1567,0.0
Antigua and Barbuda,2008,male,15-24 years,0,7404,0.0
Antigua and Barbuda,2008,male,25-34 years,0,6274,0.0
Antigua and Barbuda,2008,male,35-54 years,0,12782,0.0
Antigua and Barbuda,2008,male,5-14 years,0,8599,0.0
Antigua and Barbuda,2008,male,55-74 years,0,4158,0.0
Antigua and Barbuda,2008,male,75+ years,0,1069,0.0
Antigua and Barbuda,2009,female,15-24 years,0,8199,0.0
Antigua and Barbuda,2009,female,25-34 years,0,6917,0.0
Antigua and Barbuda,2009,female,35-54 years,0,14629,0.0
Antigua and Barbuda,2009,female,5-14 years,0,8514,0.0
Antigua and Barbuda,2009,female,55-74 years,0,4793,0.0
Antigua and Barbuda,2009,female,75+ years,0,1571,0.0
Antigua and Barbuda,2009,male,15-24 years,0,7489,0.0
Antigua and Barbuda,2009,male,25-34 years,0,6325,0.0
Antigua and Barbuda,2009,male,35-54 years,0,12978,0.0
Antigua and Barbuda,2009,male,5-14 years,0,8599,0.0
Antigua and Barbuda,2009,male,55-74 years,0,4349,0.0
Antigua and Barbuda,2009,male,75+ years,0,1042,0.0
Antigua and Barbuda,2012,female,15-24 years,0,8435,0.0
Antigua and Barbuda,2012,female,25-34 years,0,7215,0.0
Antigua and Barbuda,2012,female,35-54 years,0,15193,0.0
Antigua and Barbuda,2012,female,5-14 years,0,8401,0.0
Antigua and Barbuda,2012,female,55-74 years,0,5512,0.0
Antigua and Barbuda,2012,female,75+ years,0,1625,0.0
Antigua and Barbuda,2012,male,15-24 years,0,7893,0.0
Antigua and Barbuda,2012,male,25-34 years,0,6629,0.0
Antigua and Barbuda,2012,male,35-54 years,0,13280,0.0
Antigua and Barbuda,2012,male,5-14 years,0,8475,0.0
Antigua and Barbuda,2012,male,55-74 years,0,4994,0.0
Antigua and Barbuda,2012,male,75+ years,0,1051,0.0
Antigua and Barbuda,2013,female,15-24 years,0,8494,0.0
Antigua and Barbuda,2013,female,25-34 years,0,7397,0.0
Antigua and Barbuda,2013,female,35-54 years,0,15236,0.0
Antigua and Barbuda,2013,female,5-14 years,0,8353,0.0
Antigua and Barbuda,2013,female,55-74 years,0,5787,0.0
Antigua and Barbuda,2013,female,75+ years,0,1652,0.0
Antigua and Barbuda,2013,male,15-24 years,0,8061,0.0
Antigua and Barbuda,2013,male,25-34 years,0,6782,0.0
Antigua and Barbuda,2013,male,35-54 years,0,13302,0.0
Antigua and Barbuda,2013,male,5-14 years,0,8405,0.0
Antigua and Barbuda,2013,male,55-74 years,0,5238,0.0
Antigua and Barbuda,2013,male,75+ years,0,1072,0.0
Antigua and Barbuda,2014,female,15-24 years,0,8537,0.0
Antigua and Barbuda,2014,female,25-34 years,0,7578,0.0
Antigua and Barbuda,2014,female,35-54 years,0,15273,0.0
Antigua and Barbuda,2014,female,5-14 years,0,8296,0.0
Antigua and Barbuda,2014,female,55-74 years,0,6085,0.0
Antigua and Barbuda,2014,female,75+ years,0,1686,0.0
Antigua and Barbuda,2014,male,15-24 years,0,8208,0.0
Antigua and Barbuda,2014,male,25-34 years,0,6928,0.0
Antigua and Barbuda,2014,male,35-54 years,0,13325,0.0
Antigua and Barbuda,2014,male,5-14 years,0,8335,0.0
Antigua and Barbuda,2014,male,55-74 years,0,5503,0.0
Antigua and Barbuda,2014,male,75+ years,0,1083,0.0
Antigua and Barbuda,2015,female,15-24 years,0,8561,0.0
Antigua and Barbuda,2015,female,25-34 years,0,7740,0.0
Antigua and Barbuda,2015,female,35-54 years,0,15323,0.0
Antigua and Barbuda,2015,female,5-14 years,0,8239,0.0
Antigua and Barbuda,2015,female,55-74 years,1,6403,15.617679212868968
Antigua and Barbuda,2015,female,75+ years,0,1724,0.0
Antigua and Barbuda,2015,male,15-24 years,0,8331,0.0
Antigua and Barbuda,2015,male,25-34 years,0,7059,0.0
Antigua and Barbuda,2015,male,35-54 years,0,13370,0.0
Antigua and Barbuda,2015,male,5-14 years,0,8268,0.0
Antigua and Barbuda,2015,male,55-74 years,0,5784,0.0
Antigua and Barbuda,2015,male,75+ years,0,1087,0.0
Argentina,1985,female,15-24 years,69,2354200,2.9309319514059977
Argentina,1985,female,25-34 years,65,2185200,2.9745561047043747
Argentina,1985,female,35-54 years,142,3355300,4.232110392513337
Argentina,1985,female,5-14 years,11,2955200,0.3722252301028695
Argentina,1985,female,55-74 years,210,2304000,9.114583333333334
Argentina,1985,female,75+ years,41,537000,7.635009310986964
Argentina,1985,male,15-24 years,156,2415200,6.4590924147068565
Argentina,1985,male,25-34 years,177,2234200,7.922298809417241
Argentina,1985,male,35-54 years,414,3346300,12.371873412425664
Argentina,1985,male,5-14 years,16,3044200,0.525589645883976
Argentina,1985,male,55-74 years,485,1997000,24.2864296444667
Argentina,1985,male,75+ years,202,363000,55.64738292011019
Argentina,1986,female,15-24 years,101,2367600,4.265923297854367
Argentina,1986,female,25-34 years,96,2197600,4.368401892974154
Argentina,1986,female,35-54 years,188,3374300,5.571525946122159
Argentina,1986,female,5-14 years,7,2971900,0.23553955382078806
Argentina,1986,female,55-74 years,201,2317100,8.67463639894696
Argentina,1986,female,75+ years,48,540200,8.885597926693817
Argentina,1986,male,15-24 years,186,2428900,7.657787475812095
Argentina,1986,male,25-34 years,209,2246900,9.301704570741911
Argentina,1986,male,35-54 years,478,3365200,14.204207773683585
Argentina,1986,male,5-14 years,10,3061400,0.32664793885150584
Argentina,1986,male,55-74 years,530,2008300,26.390479510033362
Argentina,1986,male,75+ years,230,365000,63.013698630136986
Argentina,1987,female,15-24 years,93,2398400,3.8775850567044694
Argentina,1987,female,25-34 years,89,2226200,3.99784385949151
Argentina,1987,female,35-54 years,209,3418300,6.114150308632946
Argentina,1987,female,5-14 years,14,3010700,0.4650081376424087
Argentina,1987,female,55-74 years,224,2347300,9.542879052528438
Argentina,1987,female,75+ years,57,547000,10.420475319926874
Argentina,1987,male,15-24 years,179,2460600,7.27464845972527
Argentina,1987,male,25-34 years,192,2276200,8.435111150162552
Argentina,1987,male,35-54 years,482,3409100,14.138628963656098
Argentina,1987,male,5-14 years,15,3101300,0.4836681391674459
Argentina,1987,male,55-74 years,532,2034500,26.148930941263206
Argentina,1987,male,75+ years,200,369800,54.08328826392645
Argentina,1988,female,15-24 years,101,2459000,4.107360715738105
Argentina,1988,female,25-34 years,61,2228000,2.7378815080789947
Argentina,1988,female,35-54 years,198,3508000,5.6442417331813
Argentina,1988,female,5-14 years,11,3115000,0.3531300160513644
Argentina,1988,female,55-74 years,233,2412000,9.660033167495854
Argentina,1988,female,75+ years,61,602000,10.132890365448505
Argentina,1988,male,15-24 years,211,2524000,8.35974643423138
Argentina,1988,male,25-34 years,215,2276000,9.44639718804921
Argentina,1988,male,35-54 years,477,3503000,13.61689980017128
Argentina,1988,male,5-14 years,20,3210000,0.6230529595015577
Argentina,1988,male,55-74 years,550,2079000,26.455026455026456
Argentina,1988,male,75+ years,216,392000,55.10204081632653
Argentina,1989,female,15-24 years,80,2509000,3.1885213232363494
Argentina,1989,female,25-34 years,83,2240000,3.7053571428571432
Argentina,1989,female,35-54 years,166,3563000,4.658995228739826
Argentina,1989,female,5-14 years,11,3149000,0.3493172435693871
Argentina,1989,female,55-74 years,201,2446000,8.21749795584628
Argentina,1989,female,75+ years,65,622000,10.45016077170418
Argentina,1989,male,15-24 years,186,2575000,7.223300970873787
Argentina,1989,male,25-34 years,219,2287000,9.575863576738085
Argentina,1989,male,35-54 years,462,3561000,12.973883740522325
Argentina,1989,male,5-14 years,18,3245000,0.5546995377503852
Argentina,1989,male,55-74 years,548,2105000,26.033254156769598
Argentina,1989,male,75+ years,208,400000,51.99999999999999
Argentina,1990,female,15-24 years,91,2568000,3.5436137071651093
Argentina,1990,female,25-34 years,76,2251000,3.376277210128831
Argentina,1990,female,35-54 years,163,3622000,4.500276090557703
Argentina,1990,female,5-14 years,14,3171000,0.4415011037527594
Argentina,1990,female,55-74 years,190,2477000,7.670569236980217
Argentina,1990,female,75+ years,61,643000,9.486780715396579
Argentina,1990,male,15-24 years,174,2635000,6.603415559772296
Argentina,1990,male,25-34 years,182,2297000,7.923378319547236
Argentina,1990,male,35-54 years,439,3619000,12.130422768720642
Argentina,1990,male,5-14 years,22,3269000,0.672988681553992
Argentina,1990,male,55-74 years,502,2128000,23.590225563909776
Argentina,1990,male,75+ years,226,411100,54.97445876915593
Argentina,1991,female,15-24 years,61,2689000,2.268501301599107
Argentina,1991,female,25-34 years,77,2310000,3.3333333333333335
Argentina,1991,female,35-54 years,133,3691000,3.603359523164454
Argentina,1991,female,5-14 years,9,3277000,0.274641440341776
Argentina,1991,female,55-74 years,169,2508000,6.738437001594897
Argentina,1991,female,75+ years,50,658000,7.598784194528876
Argentina,1991,male,15-24 years,179,2738000,6.537618699780862
Argentina,1991,male,25-34 years,214,2277000,9.398331137461572
Argentina,1991,male,35-54 years,398,3580000,11.117318435754191
Argentina,1991,male,5-14 years,28,3369000,0.8311071534579995
Argentina,1991,male,55-74 years,449,2130000,21.079812206572768
Argentina,1991,male,75+ years,184,396000,46.464646464646464
Argentina,1992,female,15-24 years,79,2783500,2.838153403987785
Argentina,1992,female,25-34 years,79,2329100,3.391868103559315
Argentina,1992,female,35-54 years,140,3755500,3.727865796831314
Argentina,1992,female,5-14 years,13,3276800,0.396728515625
Argentina,1992,female,55-74 years,147,2538400,5.791049479987394
Argentina,1992,female,75+ years,46,678000,6.784660766961652
Argentina,1992,male,15-24 years,249,2834100,8.785857944320949
Argentina,1992,male,25-34 years,227,2306200,9.843031827248288
Argentina,1992,male,35-54 years,488,3616600,13.493336282696454
Argentina,1992,male,5-14 years,22,3371800,0.6524704905391779
Argentina,1992,male,55-74 years,500,2150500,23.250406882120437
Argentina,1992,male,75+ years,194,404900,47.91306495430971
Argentina,1993,female,15-24 years,73,2879300,2.5353384503177856
Argentina,1993,female,25-34 years,76,2347800,3.237073004514865
Argentina,1993,female,35-54 years,144,3820400,3.769238823159878
Argentina,1993,female,5-14 years,16,3269800,0.4893265643158603
Argentina,1993,female,55-74 years,126,2568300,4.905968928863451
Argentina,1993,female,75+ years,58,698400,8.304696449026345
Argentina,1993,male,15-24 years,235,2932300,8.014186815810115
Argentina,1993,male,25-34 years,233,2336300,9.973034284980525
Argentina,1993,male,35-54 years,495,3672300,13.479290907605586
Argentina,1993,male,5-14 years,25,3367500,0.7423904974016332
Argentina,1993,male,55-74 years,520,2171500,23.946580704582086
Argentina,1993,male,75+ years,229,413600,55.36750483558995
Argentina,1994,female,15-24 years,98,2971300,3.298219634503416
Argentina,1994,female,25-34 years,72,2369900,3.0381028735389677
Argentina,1994,female,35-54 years,160,3885600,4.117768169652049
Argentina,1994,female,5-14 years,11,3262900,0.337123417818505
Argentina,1994,female,55-74 years,135,2597400,5.197505197505198
Argentina,1994,female,75+ years,34,719700,4.7241906349868
Argentina,1994,male,15-24 years,250,3027200,8.25845665961945
Argentina,1994,male,25-34 years,226,2369000,9.53989024905023
Argentina,1994,male,35-54 years,527,3729600,14.13020163020163
Argentina,1994,male,5-14 years,27,3363000,0.8028545941123997
Argentina,1994,male,55-74 years,509,2192500,23.21550741163056
Argentina,1994,male,75+ years,192,423100,45.37934294493027
Argentina,1995,female,15-24 years,101,3053300,3.3078963744145677
Argentina,1995,female,25-34 years,62,2396900,2.586674454503734
Argentina,1995,female,35-54 years,139,3950100,3.5188982557403614
Argentina,1995,female,5-14 years,19,3261100,0.5826254944650577
Argentina,1995,female,55-74 years,134,2625900,5.1030123005445756
Argentina,1995,female,75+ years,49,742200,6.601994071678793
Argentina,1995,male,15-24 years,277,3112100,8.900742264066066
Argentina,1995,male,25-34 years,218,2404900,9.064825980290241
Argentina,1995,male,35-54 years,485,3787800,12.804266328739637
Argentina,1995,male,5-14 years,15,3363300,0.445990545000446
Argentina,1995,male,55-74 years,515,2214000,23.261065943992772
Argentina,1995,male,75+ years,190,433800,43.7989857076994
Argentina,1996,female,15-24 years,105,3123600,3.3615059546676913
Argentina,1996,female,25-34 years,52,2428400,2.1413276231263385
Argentina,1996,female,35-54 years,176,4014100,4.384544480705514
Argentina,1996,female,5-14 years,9,3266800,0.275498959226154
Argentina,1996,female,55-74 years,131,2653800,4.936317733062024
Argentina,1996,female,75+ years,59,766100,7.701344472001044
Argentina,1996,male,15-24 years,280,3185600,8.789552988448017
Argentina,1996,male,25-34 years,226,2442900,9.251299684800852
Argentina,1996,male,35-54 years,524,3847300,13.619941257505264
Argentina,1996,male,5-14 years,14,3370400,0.41538096368383576
Argentina,1996,male,55-74 years,464,2235900,20.752269779507134
Argentina,1996,male,75+ years,189,445800,42.395693135935396
Argentina,1997,female,15-24 years,113,3161000,3.5748180955393862
Argentina,1997,female,25-34 years,72,2474330,2.909878633811981
Argentina,1997,female,35-54 years,165,4083427,4.040723637278198
Argentina,1997,female,5-14 years,11,3327355,0.33059291839914884
Argentina,1997,female,55-74 years,131,2668528,4.909073466720229
Argentina,1997,female,75+ years,47,854095,5.502900731183299
Argentina,1997,male,15-24 years,260,3198193,8.129590678236116
Argentina,1997,male,25-34 years,213,2460112,8.658142393517043
Argentina,1997,male,35-54 years,501,3934581,12.7332491058133
Argentina,1997,male,5-14 years,19,3429860,0.5539584706081297
Argentina,1997,male,55-74 years,457,2252148,20.291739264027054
Argentina,1997,male,75+ years,195,490152,39.78357733927435
Argentina,1998,female,15-24 years,114,3200362,3.5620970377726024
Argentina,1998,female,25-34 years,52,2512005,2.0700595739260073
Argentina,1998,female,35-54 years,147,4143203,3.5479796669388395
Argentina,1998,female,5-14 years,20,3353473,0.596396631193989
Argentina,1998,female,55-74 years,140,2696429,5.1920521549056176
Argentina,1998,female,75+ years,53,883724,5.997347588161009
Argentina,1998,male,15-24 years,327,3243944,10.080321978431193
Argentina,1998,male,25-34 years,251,2497189,10.051301683613055
Argentina,1998,male,35-54 years,508,3990829,12.72918483853856
Argentina,1998,male,5-14 years,16,3456965,0.46283372842941717
Argentina,1998,male,55-74 years,518,2274972,22.76951100936627
Argentina,1998,male,75+ years,201,504164,39.86797946699883
Argentina,1999,female,15-24 years,101,3229424,3.1274927045813743
Argentina,1999,female,25-34 years,50,2559176,1.9537538645251442
Argentina,1999,female,35-54 years,141,4200203,3.356980603080375
Argentina,1999,female,5-14 years,20,3377543,0.5921464212298704
Argentina,1999,female,55-74 years,137,2727054,5.0237362369795395
Argentina,1999,female,75+ years,44,912898,4.8198155763294475
Argentina,1999,male,15-24 years,355,3279728,10.82406833737432
Argentina,1999,male,25-34 years,265,2543861,10.417235847398894
Argentina,1999,male,35-54 years,545,4045105,13.473074246527592
Argentina,1999,male,5-14 years,21,3482230,0.6030618310680225
Argentina,1999,male,55-74 years,540,2301840,23.459493274945263
Argentina,1999,male,75+ years,204,515800,39.55021326095386
Argentina,2000,female,15-24 years,116,3249247,3.57005792418982
Argentina,2000,female,25-34 years,63,2617723,2.4066717525116292
Argentina,2000,female,35-54 years,174,4253771,4.090488180957554
Argentina,2000,female,5-14 years,21,3396135,0.6183499772535545
Argentina,2000,female,55-74 years,133,2760512,4.8179468156631815
Argentina,2000,female,75+ years,43,941957,4.564964218111867
Argentina,2000,male,15-24 years,463,3306109,14.004377956080699
Argentina,2000,male,25-34 years,331,2602314,12.719448921229336
Argentina,2000,male,35-54 years,578,4096814,14.108524331346262
Argentina,2000,male,5-14 years,18,3502413,0.5139313952980417
Argentina,2000,male,55-74 years,602,2333377,25.799517180464193
Argentina,2000,male,75+ years,232,525161,44.17692859903915
Argentina,2001,female,15-24 years,166,3262682,5.087838778035984
Argentina,2001,female,25-34 years,82,2690206,3.0480937147564164
Argentina,2001,female,35-54 years,210,4306817,4.875990783913038
Argentina,2001,female,5-14 years,24,3411619,0.7034783192378751
Argentina,2001,female,55-74 years,137,2788628,4.912810170449411
Argentina,2001,female,75+ years,57,978346,5.826159661305918
Argentina,2001,male,15-24 years,518,3325440,15.576886066204773
Argentina,2001,male,25-34 years,375,2675285,14.017198167671856
Argentina,2001,male,35-54 years,625,4145861,15.075276281573357
Argentina,2001,male,5-14 years,29,3519935,0.823878850035583
Argentina,2001,male,55-74 years,659,2358654,27.939663893050867
Argentina,2001,male,75+ years,250,547473,45.664352397287175
Argentina,2002,female,15-24 years,158,3263542,4.841365608286947
Argentina,2002,female,25-34 years,91,2772560,3.2821652191476467
Argentina,2002,female,35-54 years,194,4355651,4.4539840313193135
Argentina,2002,female,5-14 years,23,3418842,0.6727424081019246
